Rule   (Support, Confidence) 
Gene YOR203W high,Gene ARG4 high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene RIB5 high -> Gene ARG4 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG4 high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene SNO1 high -> Gene ARG4 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG4 high -> Gene PCL5 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene PCL5 high -> Gene ARG4 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG4 high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene CTF13,CBF3C high -> Gene ARG4 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG4 high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene YBR047W high -> Gene ARG4 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene ARG4 high -> Gene BNA1,HAD1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene BNA1,HAD1 high -> Gene ARG4 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG4 high -> Gene SNZ1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene SNZ1 high -> Gene ARG4 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene ARG4 high -> Gene YOL118C high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene YOL118C high -> Gene ARG4 high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene ARG4 high -> Gene ARG1,ARG10 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene ARG1,ARG10 high -> Gene ARG4 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene SRY1 high -> Gene RIB5 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene RIB5 high -> Gene SRY1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene SRY1 high -> Gene LYS1 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene LYS1 high -> Gene SRY1 high  (10.3333%, 83.7838%)
Gene YOR203W high,Gene SRY1 high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YBR047W high -> Gene SRY1 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene SRY1 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene SNZ1 high -> Gene SRY1 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene HIS5 high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene SNO1 high -> Gene HIS5 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene HIS5 high -> Gene HIS3,HIS10 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene HIS3,HIS10 high -> Gene HIS5 high  (10.3333%, 96.875%)
Gene HIS5 high,Gene HIS3,HIS10 high -> Gene YOR203W high  (10.3333%, 83.7838%)
Gene YOR203W high,Gene HIS5 high -> Gene CTF13,CBF3C high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene CTF13,CBF3C high -> Gene HIS5 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene HIS5 high -> Gene YBR047W high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene YBR047W high -> Gene HIS5 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene HIS5 high -> Gene BNA1,HAD1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene BNA1,HAD1 high -> Gene HIS5 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene HIS5 high -> Gene SNZ1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene SNZ1 high -> Gene HIS5 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene HIS5 high -> Gene ARG1,ARG10 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG1,ARG10 high -> Gene HIS5 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene HIS5 high -> Gene PEX21 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PEX21 high -> Gene HIS5 high  (10.3333%, 93.9394%)
Gene HIS5 high,Gene PEX21 high -> Gene YOR203W high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene RIB5 high -> Gene PCL5 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PCL5 high -> Gene RIB5 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene RIB5 high -> Gene YHR029C high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene YHR029C high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene RIB5 high -> Gene ARG1,ARG10 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ARG1,ARG10 high -> Gene RIB5 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene RIB5 high -> Gene PEX21 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PEX21 high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene RIB5 high,Gene PEX21 high -> Gene YOR203W high  (10.3333%, 81.5789%)
Gene YOR203W high,Gene SNO1 high -> Gene ATR1,SNQ1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ATR1,SNQ1 high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene SNO1 high -> Gene PEX21 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PEX21 high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene PCL5 high -> Gene YBR047W high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene YBR047W high -> Gene PCL5 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene PCL5 high -> Gene ATR1,SNQ1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ATR1,SNQ1 high -> Gene PCL5 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PCL5 high -> Gene SNZ1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene SNZ1 high -> Gene PCL5 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene PCL5 high -> Gene YOL118C high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene YOL118C high -> Gene PCL5 high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene CPA2 high -> Gene ECM40,ARG7 high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene ECM40,ARG7 high -> Gene CPA2 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene CPA2 high -> Gene HIS3,HIS10 high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene HIS3,HIS10 high -> Gene CPA2 high  (10.3333%, 96.875%)
Gene CPA2 high,Gene HIS3,HIS10 high -> Gene YOR203W high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene CPA2 high -> Gene YOL119C high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene YOL119C high -> Gene CPA2 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene ECM40,ARG7 high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene YBR047W high -> Gene ECM40,ARG7 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene ECM40,ARG7 high -> Gene SNZ1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene SNZ1 high -> Gene ECM40,ARG7 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene HIS3,HIS10 high -> Gene LYS1 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene LYS1 high -> Gene HIS3,HIS10 high  (10.3333%, 83.7838%)
Gene YOR203W high,Gene HIS3,HIS10 high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YOL118C high -> Gene HIS3,HIS10 high  (10.3333%, 86.1111%)
Gene HIS3,HIS10 high,Gene YOL118C high -> Gene YOR203W high  (10.3333%, 81.5789%)
Gene YOR203W high,Gene CTF13,CBF3C high -> Gene ATR1,SNQ1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ATR1,SNQ1 high -> Gene CTF13,CBF3C high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene CTF13,CBF3C high -> Gene PEX21 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PEX21 high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene YPL033C high -> Gene LYS1 high  (10.3333%, 100%)
Gene YOR203W high,Gene LYS1 high -> Gene YPL033C high  (10.3333%, 83.7838%)
Gene YOR203W high,Gene YPL033C high -> Gene YBR047W high  (10.3333%, 100%)
Gene YOR203W high,Gene YBR047W high -> Gene YPL033C high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene YPL033C high -> Gene ATR1,SNQ1 high  (10.3333%, 100%)
Gene YOR203W high,Gene ATR1,SNQ1 high -> Gene YPL033C high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene YPL033C high -> Gene SNZ1 high  (10.3333%, 100%)
Gene YOR203W high,Gene SNZ1 high -> Gene YPL033C high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene LYS1 high -> Gene YJR130C high  (10.3333%, 83.7838%)
Gene YOR203W high,Gene YJR130C high -> Gene LYS1 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YBR047W high -> Gene YJR130C high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene YJR130C high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YBR047W high -> Gene YOL119C high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene YOL119C high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YBR047W high -> Gene PEX21 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene PEX21 high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene YHR029C high -> Gene ATR1,SNQ1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene ATR1,SNQ1 high -> Gene YHR029C high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene YHR029C high -> Gene ARG1,ARG10 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene ARG1,ARG10 high -> Gene YHR029C high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YHR029C high -> Gene PEX21 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene PEX21 high -> Gene YHR029C high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene BNA1,HAD1 high -> Gene ATR1,SNQ1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene ATR1,SNQ1 high -> Gene BNA1,HAD1 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene BNA1,HAD1 high -> Gene PEX21 high  (10.3333%, 91.1765%)
Gene YOR203W high,Gene PEX21 high -> Gene BNA1,HAD1 high  (10.3333%, 93.9394%)
Gene BNA1,HAD1 high,Gene PEX21 high -> Gene YOR203W high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene SNZ1 high -> Gene YJR130C high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene YJR130C high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene SNZ1 high -> Gene YOL119C high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene YOL119C high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene YOR203W high,Gene SNZ1 high -> Gene PEX21 high  (10.3333%, 88.5714%)
Gene YOR203W high,Gene PEX21 high -> Gene SNZ1 high  (10.3333%, 93.9394%)
Gene YOR203W high,Gene YOL119C high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene YOR203W high,Gene YOL118C high -> Gene YOL119C high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene YOL118C high -> Gene ARG1,ARG10 high  (10.3333%, 86.1111%)
Gene YOR203W high,Gene ARG1,ARG10 high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene VID24 high,Gene YGL117W high -> Gene YMR097C high  (10.3333%, 81.5789%)
Gene VID24 high,Gene YMR097C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene VID24 high,Gene YGL117W high -> Gene YPL033C high  (10.3333%, 81.5789%)
Gene VID24 high,Gene YPL033C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene VID24 high,Gene YGL117W high -> Gene YJR130C high  (10.3333%, 81.5789%)
Gene VID24 high,Gene YJR130C high -> Gene YGL117W high  (10.3333%, 100%)
Gene VID24 high,Gene ARG4 high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene VID24 high,Gene ARG4 high -> Gene CPA2 high  (10.3333%, 96.875%)
Gene VID24 high,Gene CPA2 high -> Gene ARG4 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene ARG4 high -> Gene CTF13,CBF3C high  (10.3333%, 96.875%)
Gene VID24 high,Gene ARG4 high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene VID24 high,Gene ARG4 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene VID24 high,Gene ARG4 high -> Gene YOL118C high  (10.3333%, 96.875%)
Gene VID24 high,Gene SRY1 high -> Gene YER175C high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YER175C high -> Gene SRY1 high  (10.3333%, 81.5789%)
Gene VID24 high,Gene SRY1 high -> Gene RIB5 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene RIB5 high -> Gene SRY1 high  (10.3333%, 86.1111%)
Gene VID24 high,Gene SRY1 high -> Gene PCL5 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene PCL5 high -> Gene SRY1 high  (10.3333%, 83.7838%)
Gene VID24 high,Gene SRY1 high -> Gene CPA2 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene CPA2 high -> Gene SRY1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene SRY1 high -> Gene LYS1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene LYS1 high -> Gene SRY1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene SRY1 high -> Gene BNA1,HAD1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene BNA1,HAD1 high -> Gene SRY1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene SRY1 high -> Gene YOL119C high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YOL119C high -> Gene SRY1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene SRY1 high -> Gene ARG1,ARG10 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene ARG1,ARG10 high -> Gene SRY1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene HIS5 high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene HIS5 high -> Gene PCL5 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene PCL5 high -> Gene HIS5 high  (10.3333%, 83.7838%)
Gene VID24 high,Gene HIS5 high -> Gene CPA2 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene CPA2 high -> Gene HIS5 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene HIS5 high -> Gene LYS1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene LYS1 high -> Gene HIS5 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene HIS5 high -> Gene BNA1,HAD1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene BNA1,HAD1 high -> Gene HIS5 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene YER175C high -> Gene PCL5 high  (10.3333%, 81.5789%)
Gene VID24 high,Gene PCL5 high -> Gene YER175C high  (10.3333%, 83.7838%)
Gene VID24 high,Gene RIB5 high -> Gene CPA2 high  (10.3333%, 86.1111%)
Gene VID24 high,Gene CPA2 high -> Gene RIB5 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene RIB5 high -> Gene ARG5,6 high  (10.3333%, 86.1111%)
Gene VID24 high,Gene ARG5,6 high -> Gene RIB5 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene RIB5 high -> Gene LYS1 high  (10.3333%, 86.1111%)
Gene VID24 high,Gene LYS1 high -> Gene RIB5 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene RIB5 high -> Gene PEX21 high  (10.3333%, 86.1111%)
Gene RIB5 high,Gene PEX21 high -> Gene VID24 high  (10.3333%, 81.5789%)
Gene VID24 high,Gene YBR147W high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene VID24 high,Gene ECM40,ARG7 high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene YIL117C high -> Gene SNO1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene ISU1,NUA1 high -> Gene SNO1 high  (10.3333%, 83.7838%)
Gene SNO1 high,Gene ISU1,NUA1 high -> Gene VID24 high  (10.3333%, 83.7838%)
Gene VID24 high,Gene YPL033C high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene VID24 high,Gene YPL250C high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene BOP2 high -> Gene SNO1 high  (10.3333%, 100%)
Gene VID24 high,Gene URA10 high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene VID24 high,Gene PCL5 high -> Gene ISU1,NUA1 high  (10.3333%, 83.7838%)
Gene VID24 high,Gene ISU1,NUA1 high -> Gene PCL5 high  (10.3333%, 83.7838%)
Gene PCL5 high,Gene ISU1,NUA1 high -> Gene VID24 high  (10.3333%, 81.5789%)
Gene VID24 high,Gene PCL5 high -> Gene LYS1 high  (10.3333%, 83.7838%)
Gene VID24 high,Gene LYS1 high -> Gene PCL5 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene PCL5 high -> Gene YOL119C high  (10.3333%, 83.7838%)
Gene VID24 high,Gene YOL119C high -> Gene PCL5 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene PCL5 high -> Gene PEX21 high  (10.3333%, 83.7838%)
Gene PCL5 high,Gene PEX21 high -> Gene VID24 high  (10.3333%, 81.5789%)
Gene VID24 high,Gene CPA2 high -> Gene ARG5,6 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene ARG5,6 high -> Gene CPA2 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene CPA2 high -> Gene LYS1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene LYS1 high -> Gene CPA2 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene CPA2 high -> Gene YHR029C high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YHR029C high -> Gene CPA2 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene CPA2 high -> Gene YOL119C high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YOL119C high -> Gene CPA2 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene ARG5,6 high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene VID24 high,Gene ARG5,6 high -> Gene BNA1,HAD1 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene BNA1,HAD1 high -> Gene ARG5,6 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene ARG5,6 high -> Gene YOL118C high  (10.3333%, 93.9394%)
Gene VID24 high,Gene ARG5,6 high -> Gene ARG1,ARG10 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene ARG1,ARG10 high -> Gene ARG5,6 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YBR147W high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene VID24 high,Gene ECM40,ARG7 high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene VID24 high,Gene YMR097C high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene VID24 high,Gene YMR097C high -> Gene PEX21 high  (10.3333%, 96.875%)
Gene YMR097C high,Gene PEX21 high -> Gene VID24 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YPL250C high -> Gene CTF13,CBF3C high  (10.3333%, 93.9394%)
Gene VID24 high,Gene AMS1 high -> Gene CTF13,CBF3C high  (10.3333%, 86.1111%)
Gene CTF13,CBF3C high,Gene AMS1 high -> Gene VID24 high  (10.3333%, 81.5789%)
Gene VID24 high,Gene ATR1,SNQ1 high -> Gene CTF13,CBF3C high  (10.3333%, 91.1765%)
Gene VID24 high,Gene NCA3 high -> Gene YOR338W high  (10.3333%, 86.1111%)
Gene VID24 high,Gene AMS1 high -> Gene YOR338W high  (10.3333%, 86.1111%)
Gene YOR338W high,Gene PEX21 high -> Gene VID24 high  (10.3333%, 93.9394%)
Gene VID24 high,Gene LYS1 high -> Gene ATR1,SNQ1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene ATR1,SNQ1 high -> Gene LYS1 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene LYS1 high -> Gene YOL119C high  (10.3333%, 91.1765%)
Gene VID24 high,Gene YOL119C high -> Gene LYS1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene LYS1 high -> Gene PEX21 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene YIL056W high -> Gene YBR047W high  (10.3333%, 93.9394%)
Gene YBR047W high,Gene YIL056W high -> Gene VID24 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YJR130C high -> Gene YBR047W high  (10.3333%, 100%)
Gene VID24 high,Gene URA10 high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene VID24 high,Gene YHR029C high -> Gene ARG1,ARG10 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene ARG1,ARG10 high -> Gene YHR029C high  (10.3333%, 88.5714%)
Gene VID24 high,Gene ZTA1 high -> Gene SNZ1 high  (10.3333%, 100%)
Gene ZTA1 high,Gene SNZ1 high -> Gene VID24 high  (10.3333%, 83.7838%)
Gene VID24 high,Gene BNA1,HAD1 high -> Gene ARG1,ARG10 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene ARG1,ARG10 high -> Gene BNA1,HAD1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YIL056W high -> Gene PEX21 high  (10.3333%, 93.9394%)
Gene YIL056W high,Gene PEX21 high -> Gene VID24 high  (10.3333%, 91.1765%)
Gene VID24 high,Gene ATR1,SNQ1 high -> Gene YOL119C high  (10.3333%, 91.1765%)
Gene VID24 high,Gene YOL119C high -> Gene ATR1,SNQ1 high  (10.3333%, 88.5714%)
Gene VID24 high,Gene YJR130C high -> Gene SNZ1 high  (10.3333%, 100%)
Gene VID24 high,Gene BOP2 high -> Gene SNZ1 high  (10.3333%, 100%)
Gene VID24 high,Gene URA10 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene VID24 high,Gene ARG1,ARG10 high -> Gene YOL118C high  (10.3333%, 88.5714%)
Gene PHO89 high,Gene YGL117W high -> Gene LYS1 high  (10.3333%, 86.1111%)
Gene PHO89 high,Gene LYS1 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene PHO89 high,Gene YGL117W high -> Gene YBR047W high  (10.3333%, 86.1111%)
Gene PHO89 high,Gene YBR047W high -> Gene YGL117W high  (10.3333%, 86.1111%)
Gene PHO89 high,Gene YER175C high -> Gene YHR029C high  (10.3333%, 83.7838%)
Gene PHO89 high,Gene YHR029C high -> Gene YER175C high  (10.3333%, 91.1765%)
Gene PHO89 high,Gene CPA2 high -> Gene SNO1 high  (10.3333%, 96.875%)
Gene PHO89 high,Gene YBR147W high -> Gene SNO1 high  (10.3333%, 93.9394%)
Gene PHO89 high,Gene URA10 high -> Gene SNO1 high  (10.3333%, 100%)
Gene PHO89 high,Gene PCL5 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene PHO89 high,Gene CTF13,CBF3C high -> Gene YBR047W high  (10.3333%, 86.1111%)
Gene PHO89 high,Gene YBR047W high -> Gene CTF13,CBF3C high  (10.3333%, 86.1111%)
Gene PHO89 high,Gene YPL033C high -> Gene YBR047W high  (10.3333%, 83.7838%)
Gene PHO89 high,Gene YBR047W high -> Gene YPL033C high  (10.3333%, 86.1111%)
Gene PHO89 high,Gene URA10 high -> Gene SNZ1 high  (10.3333%, 100%)
Gene YGR043C high,Gene SNO1 high -> Gene SNZ1 high  (10.3333%, 96.875%)
Gene YGR043C high,Gene SNZ1 high -> Gene SNO1 high  (10.3333%, 86.1111%)
Gene YGR043C high,Gene YOR338W high -> Gene NCA3 high  (10.3333%, 81.5789%)
Gene YGR043C high,Gene YOR338W high -> Gene HSP12,GLP1,HOR5 high  (10.3333%, 81.5789%)
Gene YGR043C high,Gene YGP1 high -> Gene NCA3 high  (10.3333%, 81.5789%)
Gene NCA3 high,Gene YGP1 high -> Gene YGR043C high  (10.3333%, 83.7838%)
Gene YGR043C high,Gene TFS1,DKA1 high -> Gene HSP12,GLP1,HOR5 high  (10.3333%, 86.1111%)
Gene PGM2,GAL5 high,Gene YML128C high -> Gene GPH1 high  (10.3333%, 83.7838%)
Gene PGM2,GAL5 high,Gene GPH1 high -> Gene YML128C high  (10.3333%, 88.5714%)
Gene YML128C high,Gene GPH1 high -> Gene PGM2,GAL5 high  (10.3333%, 86.1111%)
Gene PGM2,GAL5 high,Gene HXK1 high -> Gene GPH1 high  (10.3333%, 88.5714%)
Gene PGM2,GAL5 high,Gene GPH1 high -> Gene HXK1 high  (10.3333%, 88.5714%)
Gene YGL117W high,Gene APG1,AUT3 high -> Gene HIS5 high  (10.3333%, 83.7838%)
Gene APG1,AUT3 high,Gene HIS5 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene APG1,AUT3 high -> Gene YER175C high  (10.3333%, 83.7838%)
Gene APG1,AUT3 high,Gene YER175C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene APG1,AUT3 high -> Gene YIL117C high  (10.3333%, 83.7838%)
Gene APG1,AUT3 high,Gene YIL117C high -> Gene YGL117W high  (10.3333%, 100%)
Gene YGL117W high,Gene APG1,AUT3 high -> Gene YHR029C high  (10.3333%, 83.7838%)
Gene APG1,AUT3 high,Gene YHR029C high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene HOM2 high -> Gene ARG4 high  (10.3333%, 100%)
Gene ARG4 high,Gene HOM2 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YGL117W high,Gene ARG3 high -> Gene ARG4 high  (10.3333%, 83.7838%)
Gene ARG4 high,Gene ARG3 high -> Gene YGL117W high  (10.3333%, 91.1765%)
Gene YGL117W high,Gene MET16 high -> Gene ARG4 high  (10.3333%, 83.7838%)
Gene ARG4 high,Gene MET16 high -> Gene YGL117W high  (10.3333%, 100%)
Gene ARG4 high,Gene PEX21 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YHM1 high,Gene LYS20 high -> Gene YGL117W high  (10.3333%, 93.9394%)
Gene YHM1 high,Gene IDP1 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene ARO3 high -> Gene YGL117W high,Gene YHM1 high  (10.3333%, 81.5789%)
Gene YGL117W high,Gene ARO3 high -> Gene YHM1 high  (10.3333%, 93.9394%)
Gene YHM1 high,Gene ARO3 high -> Gene YGL117W high  (10.3333%, 96.875%)
Gene MET22,HAL2 high -> Gene YGL117W high,Gene RIB5 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene MET22,HAL2 high -> Gene RIB5 high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene RIB5 high -> Gene YGL117W high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene YGL117W high,Gene CPA2 high  (10.3333%, 96.875%)
Gene YGL117W high,Gene MET22,HAL2 high -> Gene CPA2 high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene CPA2 high -> Gene YGL117W high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene YGL117W high,Gene YBR047W high  (10.3333%, 96.875%)
Gene YGL117W high,Gene MET22,HAL2 high -> Gene YBR047W high  (10.3333%, 96.875%)
Gene MET22,HAL2 high,Gene YBR047W high -> Gene YGL117W high  (10.3333%, 100%)
Gene MET22,HAL2 high -> Gene YGL117W high,Gene YHR029C high  (10.3333%, 96.875%)
